timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749075531309,165,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,165,0,29
1749075531307,166,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,166,0,30
1749075531321,153,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-85,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,153,0,29
1749075531320,154,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,154,0,31
1749075531328,147,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,147,0,29
1749075531328,147,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-95,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,147,0,29
1749075531329,146,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-101,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,146,0,37
1749075531337,138,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-98,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,138,0,45
1749075531334,142,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-80,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,142,0,33
1749075531336,140,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-78,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,140,0,38
1749075531345,131,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-99,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,131,0,48
1749075531320,156,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-88,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,156,0,31
1749075531342,134,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-76,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,134,0,40
1749075531328,148,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-81,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,148,0,29
1749075531343,133,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-94,text,false,Test failed: code expected to contain /200/,1135,190,37,37,https://api.clickup.com/api/v2/user,133,0,50
1749075531337,139,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-100,text,false,Test failed: code expected to contain /200/,1136,190,37,37,https://api.clickup.com/api/v2/user,139,0,45
1749075531352,209,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,Test failed: code expected to contain /200/,1135,190,39,39,https://api.clickup.com/api/v2/user,209,0,123
1749075531352,209,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,Test failed: code expected to contain /200/,1136,190,39,39,https://api.clickup.com/api/v2/user,209,0,123
1749075531359,202,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-84,text,false,Test failed: code expected to contain /200/,1136,190,39,39,https://api.clickup.com/api/v2/user,202,0,117
1749075531363,199,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-89,text,false,Test failed: code expected to contain /200/,1136,190,39,39,https://api.clickup.com/api/v2/user,199,0,113
1749075531362,200,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-90,text,false,Test failed: code expected to contain /200/,1136,190,39,39,https://api.clickup.com/api/v2/user,200,0,115
1749075531354,209,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-91,text,false,Test failed: code expected to contain /200/,1136,190,39,39,https://api.clickup.com/api/v2/user,209,0,121
1749075531354,209,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,Test failed: code expected to contain /200/,1136,190,39,39,https://api.clickup.com/api/v2/user,209,0,122
1749075531360,203,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-79,text,false,Test failed: code expected to contain /200/,1136,190,39,39,https://api.clickup.com/api/v2/user,203,0,116
1749075531392,305,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-77,text,false,Test failed: code expected to contain /200/,1135,190,44,44,https://api.clickup.com/api/v2/user,305,0,171
1749075531476,222,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-95,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,222,0,107
1749075531443,255,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-74,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,255,0,120
1749075531393,305,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-75,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,305,0,171
1749075531474,224,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,224,0,110
1749075531476,223,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-98,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,223,0,107
1749075531476,222,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-101,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,222,0,110
1749075531474,225,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-93,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,225,0,113
1749075531475,224,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,224,0,106
1749075531474,225,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,225,0,107
1749075531474,225,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-96,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,225,0,106
1749075531474,225,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-85,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,225,0,115
1749075531369,328,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-83,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,328,0,194
1749075531474,225,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-97,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,225,0,113
1749075531476,223,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-80,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,223,0,115
1749075531369,330,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-86,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,330,0,195
1749075531475,224,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,224,0,116
1749075531370,328,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-82,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,328,0,194
1749075531476,223,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-78,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,223,0,113
1749075531493,210,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-73,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,210,0,157
1749075531477,226,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-94,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,226,0,173
1749075531477,226,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-81,text,false,Test failed: code expected to contain /200/,1135,190,44,44,https://api.clickup.com/api/v2/user,226,0,172
1749075531477,226,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-99,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,226,0,172
1749075530545,1162,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-92,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,1162,0,1105
1749075531477,232,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-100,text,false,Test failed: code expected to contain /200/,1136,190,44,44,https://api.clickup.com/api/v2/user,232,0,173
1749075531563,208,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-79,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,208,0,135
1749075531367,404,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-87,text,false,Test failed: code expected to contain /200/,1135,190,45,45,https://api.clickup.com/api/v2/user,404,0,295
1749075531561,210,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,210,0,137
1749075531476,295,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-88,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,295,0,226
1749075531562,210,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-90,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,210,0,136
1749075531562,210,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-89,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,210,0,136
1749075531345,427,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,427,0,354
1749075531562,211,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-84,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,211,0,136
1749075531563,210,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-91,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,210,0,135
1749075531477,296,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-76,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,296,0,225
1749075531563,210,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,210,0,135
1749075531543,238,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-72,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,238,0,158
1749075531562,222,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,Test failed: code expected to contain /200/,1136,190,45,45,https://api.clickup.com/api/v2/user,222,0,152
1749075531593,270,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,270,0,178
1749075531592,271,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-71,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,271,0,180
1749075531646,217,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-70,text,false,Test failed: code expected to contain /200/,1135,190,47,47,https://api.clickup.com/api/v2/user,217,0,126
1749075531693,172,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-69,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,172,0,82
1749075531347,518,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,518,0,427
1749075531698,167,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-77,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,167,0,93
1749075531698,168,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-74,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,168,0,93
1749075531699,167,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-83,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,167,0,97
1749075531698,167,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-95,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,167,0,93
1749075531699,167,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-98,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,167,0,95
1749075531699,176,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-97,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,176,0,120
1749075531703,174,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,174,0,116
1749075531703,175,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-94,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,175,0,116
1749075531703,175,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-82,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,175,0,118
1749075531700,178,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-85,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,178,0,118
1749075531700,178,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,178,0,119
1749075531703,175,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-99,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,175,0,117
1749075531700,179,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-93,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,179,0,119
1749075531708,171,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-92,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,171,0,113
1749075531703,178,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-81,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,178,0,118
1749075531703,178,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-73,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,178,0,118
1749075531709,173,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-100,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,173,0,111
1749075531700,182,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,182,0,119
1749075531700,186,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,186,0,119
1749075531700,187,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-78,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,187,0,120
1749075531593,294,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-120,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,294,0,228
1749075531699,188,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-86,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,188,0,121
1749075531699,192,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-101,text,false,Test failed: code expected to contain /200/,1136,190,47,47,https://api.clickup.com/api/v2/user,192,0,119
1749075531699,195,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-75,text,false,Test failed: code expected to contain /200/,1136,190,48,48,https://api.clickup.com/api/v2/user,195,0,121
1749075531743,151,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-68,text,false,Test failed: code expected to contain /200/,1136,190,48,48,https://api.clickup.com/api/v2/user,151,0,78
1749075531700,271,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-96,text,false,Test failed: code expected to contain /200/,1135,190,49,49,https://api.clickup.com/api/v2/user,271,0,164
1749075531772,198,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-79,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,198,0,93
1749075531773,198,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-89,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,198,0,92
1749075531773,198,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-91,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,198,0,93
1749075531772,199,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-87,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,199,0,93
1749075531772,200,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-88,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,200,0,94
1749075531863,109,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,109,0,41
1749075531774,198,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,198,0,91
1749075531773,199,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,199,0,92
1749075531863,109,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-70,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,109,0,41
1749075531774,198,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-76,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,198,0,92
1749075531793,179,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-67,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,179,0,73
1749075531782,190,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-72,text,false,Test failed: code expected to contain /200/,1135,190,49,49,https://api.clickup.com/api/v2/user,190,0,83
1749075531843,130,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-66,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,130,0,50
1749075531784,188,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,188,0,82
1749075531700,273,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-80,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,273,0,166
1749075531772,201,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,201,0,124
1749075531773,199,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-90,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,199,0,92
1749075531773,199,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-84,text,false,Test failed: code expected to contain /200/,1136,190,49,49,https://api.clickup.com/api/v2/user,199,0,93
1749075531866,185,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-98,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,185,0,106
1749075531866,185,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-74,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,185,0,105
1749075531866,186,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-69,text,false,Test failed: code expected to contain /200/,1135,190,51,51,https://api.clickup.com/api/v2/user,186,0,106
1749075531875,177,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-97,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,177,0,97
1749075531866,186,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-83,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,186,0,106
1749075531866,186,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-95,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,186,0,106
1749075531879,173,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-82,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,173,0,95
1749075531879,174,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-94,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,174,0,96
1749075531877,176,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,176,0,97
1749075531866,185,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-77,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,185,0,105
1749075531866,185,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,185,0,105
1749075531879,179,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-85,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,179,0,95
1749075531879,201,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,201,0,97
1749075531879,205,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-92,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,205,0,146
1749075531881,203,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-81,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,203,0,145
1749075531879,206,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-93,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,206,0,146
1749075531887,199,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-86,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,199,0,140
1749075531886,200,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,200,0,141
1749075531894,192,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-68,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,192,0,134
1749075531883,203,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,203,0,144
1749075531887,204,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-78,text,false,Test failed: code expected to contain /200/,1136,190,51,51,https://api.clickup.com/api/v2/user,204,0,140
1749075531883,226,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-100,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,226,0,169
1749075531943,166,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-64,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,166,0,109
1749075531894,215,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-75,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,215,0,158
1749075531971,142,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-79,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,141,0,83
1749075531972,141,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-88,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,141,0,82
1749075531887,227,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-120,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,227,0,165
1749075531972,143,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,143,0,82
1749075531972,144,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-76,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,144,0,83
1749075531972,144,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-87,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,144,0,82
1749075531972,151,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-70,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,151,0,85
1749075531973,151,HTTP Request,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-66,text,false,Test failed: code expected to contain /200/,1136,190,52,52,https://api.clickup.com/api/v2/user,151,0,83
